From_City,Destination,Destination_Type,Trip_Duration_Days,Activities_Count,Accommodation,Transport_Mode,Package_Type,Budget,Season
indore,varanasi,City,5,8,Hotel,Train,Standard,37620,Winter
indore,varanasi,City,10,8,Hotel,Car,Luxury,86400,Winter
indore,varanasi,City,3,2,Hotel,Train,Premium,24948,Winter
indore,varanasi,City,3,5,Hotel,Bus,Premium,26208,Winter
indore,varanasi,City,9,5,Resort,Car,Premium,59849,Winter
indore,varanasi,City,6,7,Hotel,Car,Standard,33600,Winter
indore,varanasi,City,6,2,Resort,Flight,Premium,60479,Winter
indore,varanasi,City,6,5,Resort,Flight,Premium,80640,Winter
indore,varanasi,City,3,3,Camping,Flight,Premium,27776,Winter
indore,varanasi,Religious,6,6,Hotel,Car,Premium,43680,Winter
indore,varanasi,Religious,7,8,Hotel,Bus,Premium,42336,Winter
indore,varanasi,Religious,3,3,Hotel,Bus,Premium,20832,Winter
indore,varanasi,Religious,7,5,Hotel,Bus,Luxury,48960,Winter
indore,varanasi,Religious,5,3,Hotel,Train,Luxury,48840,Winter
indore,varanasi,Religious,7,5,Resort,Train,Standard,42075,Winter
indore,varanasi,Religious,7,7,Hotel,Bus,Standard,28320,Winter
indore,varanasi,Religious,5,8,Camping,Car,Luxury,45600,Winter
indore,varanasi,Religious,6,5,Resort,Flight,Standard,57600,Winter
indore,varanasi,Religious,7,6,Resort,Flight,Premium,92400,Winter
indore,varanasi,Adventure,8,7,Resort,Train,Luxury,102300,Summer
indore,varanasi,Adventure,8,2,Hotel,Bus,Premium,28224,Summer
indore,varanasi,Adventure,10,7,Resort,Bus,Standard,40800,Summer
indore,varanasi,Adventure,6,4,Hotel,Car,Premium,36960,Summer
indore,varanasi,Adventure,8,5,Resort,Flight,Luxury,129600,Summer
indore,varanasi,Adventure,5,6,Hotel,Bus,Premium,32928,Summer
indore,varanasi,Adventure,4,8,Hotel,Car,Premium,45360,Summer
indore,varanasi,Adventure,5,5,Hotel,Bus,Premium,30239,Summer
indore,varanasi,Adventure,4,6,Hotel,Car,Luxury,55200,Summer
indore,varanasi,Adventure,5,2,Hotel,Car,Luxury,39600,Summer
indore,varanasi,Backwater,8,7,Hotel,Flight,Premium,83328,Monsoon
indore,varanasi,Backwater,6,8,Resort,Train,Premium,69300,Monsoon
indore,varanasi,Backwater,10,5,Hotel,Flight,Standard,57600,Monsoon
indore,varanasi,Backwater,4,2,Hotel,Flight,Standard,28800,Monsoon
indore,varanasi,Backwater,10,2,Hotel,Car,Premium,40320,Monsoon
indore,varanasi,Backwater,6,4,Hotel,Car,Luxury,52800,Monsoon
indore,varanasi,Backwater,10,3,Hotel,Flight,Luxury,99840,Monsoon
indore,varanasi,Backwater,9,7,Resort,Car,Luxury,97500,Monsoon
indore,varanasi,Backwater,9,7,Hotel,Car,Luxury,78000,Monsoon
indore,varanasi,Backwater,3,4,Hotel,Bus,Luxury,33600,Monsoon
indore,leh-ladakh,Mountain,10,7,Hotel,Flight,Premium,91392,Summer
indore,leh-ladakh,Mountain,2,4,Hotel,Train,Standard,21120,Summer
indore,leh-ladakh,Mountain,3,6,Hotel,Train,Luxury,56760,Summer
indore,leh-ladakh,Mountain,10,7,Resort,Train,Luxury,112200,Summer
indore,leh-ladakh,Mountain,3,8,Hotel,Car,Premium,42840,Summer
indore,leh-ladakh,Mountain,6,3,Hotel,Flight,Standard,38400,Summer
indore,leh-ladakh,Mountain,6,3,Resort,Bus,Premium,33600,Summer
indore,leh-ladakh,Mountain,6,2,Hotel,Train,Premium,33264,Summer
indore,leh-ladakh,Mountain,3,3,Resort,Bus,Luxury,37200,Summer
indore,leh-ladakh,Mountain,7,8,Hotel,Bus,Luxury,60480,Summer
indore,leh-ladakh,Adventure,9,2,Hotel,Car,Standard,27000,Summer
indore,leh-ladakh,Adventure,5,4,Resort,Flight,Luxury,98400,Summer
indore,leh-ladakh,Adventure,6,3,Hotel,Car,Luxury,48000,Summer
indore,leh-ladakh,Adventure,3,2,Resort,Car,Premium,28350,Summer
indore,leh-ladakh,Adventure,4,4,Hotel,Flight,Standard,36480,Summer
indore,leh-ladakh,Adventure,3,8,Resort,Bus,Luxury,61200,Summer
indore,leh-ladakh,Adventure,7,4,Resort,Flight,Standard,56400,Summer
indore,leh-ladakh,Adventure,8,8,Resort,Bus,Standard,39600,Summer
indore,leh-ladakh,Adventure,7,2,Resort,Car,Standard,29250,Summer
indore,leh-ladakh,Adventure,10,5,Resort,Flight,Premium,100800,Summer
indore,leh-ladakh,Cultural,2,4,Hotel,Bus,Luxury,30720,Winter
indore,leh-ladakh,Cultural,7,8,Hotel,Flight,Luxury,120960,Winter
indore,leh-ladakh,Cultural,2,3,Hotel,Train,Premium,25872,Winter
indore,leh-ladakh,Cultural,2,8,Hotel,Flight,Premium,64511,Winter
indore,leh-ladakh,Cultural,4,7,Resort,Bus,Standard,30000,Winter
indore,leh-ladakh,Cultural,7,6,Hotel,Train,Luxury,72600,Winter
indore,leh-ladakh,Cultural,10,5,Hotel,Flight,Luxury,115200,Winter
indore,leh-ladakh,Cultural,3,6,Resort,Flight,Premium,72240,Winter
indore,leh-ladakh,Cultural,10,7,Hotel,Train,Standard,44880,Winter
indore,leh-ladakh,Cultural,4,2,Hotel,Bus,Standard,14400,Winter
indore,leh-ladakh,Hill Station,6,6,Hotel,Flight,Standard,49920,Summer
indore,leh-ladakh,Hill Station,7,6,Hotel,Bus,Premium,36960,Summer
indore,leh-ladakh,Hill Station,2,7,Resort,Flight,Standard,52800,Summer
indore,leh-ladakh,Hill Station,9,3,Hotel,Bus,Premium,32928,Summer
indore,leh-ladakh,Hill Station,4,5,Hotel,Train,Luxury,55440,Summer
indore,leh-ladakh,Hill Station,5,5,Resort,Car,Standard,33750,Summer
indore,leh-ladakh,Hill Station,5,8,Hotel,Flight,Standard,54720,Summer
indore,leh-ladakh,Hill Station,7,5,Resort,Car,Premium,53550,Summer
indore,leh-ladakh,Hill Station,4,8,Resort,Train,Premium,62369,Summer
indore,leh-ladakh,Hill Station,7,4,Hotel,Flight,Standard,45120,Summer
indore,auli,Mountain,2,6,Hotel,Flight,Premium,53760,Summer
indore,auli,Mountain,8,2,Hotel,Train,Premium,38808,Summer
indore,auli,Mountain,6,6,Resort,Bus,Luxury,62400,Summer
indore,auli,Mountain,7,5,Hotel,Car,Standard,30600,Summer
indore,auli,Mountain,8,8,Hotel,Flight,Luxury,126720,Summer
indore,auli,Mountain,7,6,Resort,Flight,Premium,92400,Summer
indore,auli,Mountain,9,6,Hotel,Train,Standard,40260,Summer
indore,auli,Mountain,4,4,Hotel,Flight,Premium,51072,Summer
indore,auli,Mountain,5,6,Resort,Bus,Standard,29400,Summer
indore,auli,Mountain,5,7,Hotel,Flight,Standard,50880,Summer
indore,auli,Hill Station,5,3,Resort,Flight,Luxury,88800,Summer
indore,auli,Hill Station,2,3,Resort,Flight,Standard,33600,Summer
indore,auli,Hill Station,7,7,Hotel,Flight,Luxury,113280,Summer
indore,auli,Hill Station,6,3,Camping,Bus,Premium,17920,Summer
indore,auli,Hill Station,10,3,Hotel,Flight,Luxury,99840,Summer
indore,auli,Hill Station,10,2,Camping,Bus,Premium,21504,Summer
indore,auli,Hill Station,3,5,Hotel,Car,Luxury,46800,Summer
indore,auli,Hill Station,8,4,Hotel,Car,Premium,42000,Summer
indore,auli,Hill Station,6,5,Hotel,Car,Luxury,57600,Summer
indore,auli,Hill Station,4,2,Hotel,Train,Premium,27720,Summer
indore,auli,Adventure,7,4,Resort,Train,Premium,54285,Summer
indore,auli,Adventure,7,5,Resort,Flight,Standard,61200,Summer
indore,auli,Adventure,8,7,Resort,Bus,Premium,52080,Summer
indore,auli,Adventure,5,7,Hotel,Car,Standard,31800,Summer
indore,auli,Adventure,4,8,Hotel,Bus,Standard,25920,Summer
indore,auli,Adventure,5,8,Resort,Car,Premium,59849,Summer
indore,auli,Adventure,4,2,Hotel,Car,Standard,18000,Summer
indore,auli,Adventure,9,6,Resort,Bus,Standard,36600,Summer
indore,auli,Adventure,6,7,Resort,Flight,Luxury,134400,Summer
indore,auli,Adventure,5,5,Hotel,Car,Standard,27000,Summer
indore,auli,Cultural,4,3,Resort,Bus,Premium,28560,Winter
indore,auli,Cultural,9,8,Resort,Bus,Luxury,82800,Winter
indore,auli,Cultural,9,7,Resort,Flight,Luxury,156000,Winter
indore,auli,Cultural,7,6,Hotel,Car,Standard,33000,Winter
indore,auli,Cultural,4,6,Hotel,Bus,Luxury,44160,Winter
indore,auli,Cultural,4,6,Hotel,Bus,Standard,22080,Winter
indore,auli,Cultural,3,3,Hotel,Bus,Premium,20832,Winter
indore,auli,Cultural,2,7,Hotel,Train,Premium,40656,Winter
indore,auli,Cultural,9,4,Resort,Car,Luxury,79500,Winter
indore,auli,Cultural,10,4,Resort,Car,Luxury,84000,Winter
indore,rann of kutch,Desert,9,7,Hotel,Train,Luxury,85800,Summer
indore,rann of kutch,Desert,3,2,Hotel,Bus,Luxury,25920,Summer
indore,rann of kutch,Desert,4,6,Camping,Bus,Standard,14720,Summer
indore,rann of kutch,Desert,8,6,Hotel,Flight,Luxury,111360,Summer
indore,rann of kutch,Desert,6,6,Resort,Bus,Luxury,62400,Summer
indore,rann of kutch,Desert,4,8,Camping,Flight,Luxury,69120,Summer
indore,rann of kutch,Desert,5,2,Resort,Bus,Luxury,39600,Summer
indore,rann of kutch,Desert,2,7,Camping,Car,Luxury,35200,Summer
indore,rann of kutch,Desert,5,3,Resort,Bus,Standard,22200,Summer
indore,rann of kutch,Desert,8,7,Hotel,Flight,Luxury,119040,Summer
indore,rann of kutch,Cultural,5,7,Hotel,Flight,Standard,50880,Winter
indore,rann of kutch,Cultural,6,7,Hotel,Car,Premium,47040,Winter
indore,rann of kutch,Cultural,9,7,Hotel,Flight,Standard,62400,Winter
indore,rann of kutch,Cultural,6,4,Resort,Flight,Standard,52800,Winter
indore,rann of kutch,Cultural,7,6,Hotel,Car,Luxury,66000,Winter
indore,rann of kutch,Cultural,3,7,Resort,Car,Standard,35250,Winter
indore,rann of kutch,Cultural,8,7,Hotel,Train,Luxury,81840,Winter
indore,rann of kutch,Cultural,4,8,Hotel,Bus,Standard,25920,Winter
indore,rann of kutch,Cultural,5,2,Camping,Flight,Luxury,42240,Winter
indore,rann of kutch,Cultural,10,6,Hotel,Train,Luxury,84480,Winter
indore,rann of kutch,Adventure,10,6,Resort,Bus,Luxury,76800,Summer
indore,rann of kutch,Adventure,4,2,Resort,Car,Standard,22500,Summer
indore,rann of kutch,Adventure,10,6,Hotel,Car,Standard,38400,Summer
indore,rann of kutch,Adventure,9,3,Hotel,Bus,Standard,23520,Summer
indore,rann of kutch,Adventure,4,7,Hotel,Flight,Premium,67200,Summer
indore,rann of kutch,Adventure,9,6,Resort,Bus,Standard,36600,Summer
indore,rann of kutch,Adventure,3,6,Resort,Train,Premium,49665,Summer
indore,rann of kutch,Adventure,3,2,Hotel,Bus,Premium,18144,Summer
indore,rann of kutch,Adventure,6,4,Resort,Bus,Premium,36960,Summer
indore,rann of kutch,Adventure,5,5,Hotel,Train,Standard,29700,Summer
indore,rann of kutch,Historical,6,6,Resort,Train,Standard,42900,Winter
indore,rann of kutch,Historical,9,6,Resort,Train,Luxury,100650,Winter
indore,rann of kutch,Historical,6,5,Resort,Flight,Standard,57600,Winter
indore,rann of kutch,Historical,4,3,Resort,Bus,Luxury,40800,Winter
indore,rann of kutch,Historical,5,2,Hotel,Car,Luxury,39600,Winter
indore,rann of kutch,Historical,3,4,Camping,Flight,Standard,22400,Winter
indore,rann of kutch,Historical,3,2,Hotel,Train,Luxury,35640,Winter
indore,rann of kutch,Historical,5,7,Resort,Flight,Luxury,127200,Winter
indore,rann of kutch,Historical,4,3,Hotel,Train,Standard,22440,Winter
indore,rann of kutch,Historical,2,7,Camping,Bus,Premium,19712,Winter
indore,coorg,Hill Station,4,4,Resort,Car,Premium,39900,Summer
indore,coorg,Hill Station,8,3,Resort,Car,Standard,34500,Summer
indore,coorg,Hill Station,8,8,Hotel,Bus,Premium,44352,Summer
indore,coorg,Hill Station,10,4,Resort,Train,Standard,46200,Summer
indore,coorg,Hill Station,10,5,Resort,Flight,Premium,100800,Summer
indore,coorg,Hill Station,10,6,Resort,Flight,Standard,76800,Summer
indore,coorg,Hill Station,9,5,Hotel,Flight,Luxury,109440,Summer
indore,coorg,Hill Station,4,6,Hotel,Flight,Standard,44160,Summer
indore,coorg,Hill Station,2,4,Hotel,Bus,Luxury,30720,Summer
indore,coorg,Hill Station,9,4,Hotel,Car,Standard,31800,Summer
indore,coorg,Backwater,3,7,Hotel,Train,Standard,31020,Monsoon
indore,coorg,Backwater,2,7,Hotel,Car,Luxury,52800,Monsoon
indore,coorg,Backwater,4,4,Hotel,Bus,Standard,18240,Monsoon
indore,coorg,Backwater,2,5,Hotel,Train,Standard,23760,Monsoon
indore,coorg,Backwater,3,5,Hotel,Flight,Luxury,74880,Monsoon
indore,coorg,Backwater,4,8,Camping,Train,Standard,23760,Monsoon
indore,coorg,Backwater,7,3,Hotel,Car,Standard,25800,Monsoon
indore,coorg,Backwater,6,6,Hotel,Flight,Standard,49920,Monsoon
indore,coorg,Backwater,7,4,Hotel,Flight,Luxury,90240,Monsoon
indore,coorg,Backwater,2,4,Resort,Car,Luxury,48000,Monsoon
indore,coorg,Adventure,6,7,Camping,Train,Luxury,49280,Summer
indore,coorg,Adventure,3,5,Hotel,Car,Premium,32759,Summer
indore,coorg,Adventure,4,8,Hotel,Car,Premium,45360,Summer
indore,coorg,Adventure,9,3,Camping,Car,Luxury,39200,Summer
indore,coorg,Adventure,9,6,Hotel,Flight,Premium,81984,Summer
indore,coorg,Adventure,4,5,Hotel,Bus,Standard,20160,Summer
indore,coorg,Adventure,4,8,Hotel,Train,Premium,49896,Summer
indore,coorg,Adventure,3,3,Hotel,Bus,Luxury,29760,Summer
indore,coorg,Adventure,5,4,Camping,Car,Standard,16400,Summer
indore,coorg,Adventure,3,2,Hotel,Bus,Premium,18144,Summer
indore,coorg,Cultural,9,2,Camping,Car,Standard,18000,Winter
indore,coorg,Cultural,5,8,Camping,Bus,Premium,25536,Winter
indore,coorg,Cultural,10,3,Hotel,Bus,Premium,34944,Winter
indore,coorg,Cultural,2,5,Hotel,Bus,Premium,24192,Winter
indore,coorg,Cultural,6,7,Hotel,Car,Luxury,67200,Winter
indore,coorg,Cultural,7,5,Hotel,Car,Luxury,61200,Winter
indore,coorg,Cultural,10,3,Hotel,Bus,Luxury,49920,Winter
indore,coorg,Cultural,8,8,Resort,Car,Premium,69300,Winter
indore,coorg,Cultural,3,5,Hotel,Car,Premium,32759,Winter
indore,coorg,Cultural,5,4,Camping,Train,Standard,18040,Winter
indore,kodaikanal,Hill Station,6,6,Hotel,Car,Luxury,62400,Summer
indore,kodaikanal,Hill Station,10,6,Resort,Bus,Premium,53760,Summer
indore,kodaikanal,Hill Station,7,7,Resort,Train,Premium,68145,Summer
indore,kodaikanal,Hill Station,6,7,Hotel,Flight,Luxury,107520,Summer
indore,kodaikanal,Hill Station,6,7,Hotel,Bus,Standard,26880,Summer
indore,kodaikanal,Hill Station,5,2,Hotel,Train,Standard,21780,Summer
indore,kodaikanal,Hill Station,5,2,Hotel,Train,Luxury,43560,Summer
indore,kodaikanal,Hill Station,3,6,Hotel,Car,Premium,36120,Summer
indore,kodaikanal,Hill Station,10,4,Hotel,Bus,Premium,37632,Summer
indore,kodaikanal,Hill Station,2,8,Hotel,Flight,Standard,46080,Summer
indore,kodaikanal,Mountain,4,4,Camping,Car,Luxury,30400,Summer
indore,kodaikanal,Mountain,6,6,Hotel,Car,Luxury,62400,Summer
indore,kodaikanal,Mountain,6,8,Hotel,Bus,Premium,40320,Summer
indore,kodaikanal,Mountain,5,3,Hotel,Bus,Standard,17760,Summer
indore,kodaikanal,Mountain,4,8,Hotel,Bus,Luxury,51840,Summer
indore,kodaikanal,Mountain,10,5,Hotel,Train,Premium,55440,Summer
indore,kodaikanal,Mountain,8,8,Camping,Train,Luxury,58080,Summer
indore,kodaikanal,Mountain,2,8,Hotel,Bus,Standard,23040,Summer
indore,kodaikanal,Mountain,2,7,Hotel,Car,Premium,36960,Summer
indore,kodaikanal,Mountain,5,6,Hotel,Train,Premium,45276,Summer
indore,kodaikanal,Adventure,4,5,Hotel,Train,Standard,27720,Summer
indore,kodaikanal,Adventure,5,8,Hotel,Bus,Luxury,54720,Summer
indore,kodaikanal,Adventure,6,5,Resort,Train,Standard,39600,Summer
indore,kodaikanal,Adventure,10,3,Hotel,Train,Luxury,68640,Summer
indore,kodaikanal,Adventure,3,4,Hotel,Flight,Standard,33600,Summer
indore,kodaikanal,Adventure,4,2,Resort,Car,Luxury,45000,Summer
indore,kodaikanal,Adventure,6,2,Hotel,Flight,Luxury,69120,Summer
indore,kodaikanal,Adventure,10,3,Hotel,Train,Standard,34320,Summer
indore,kodaikanal,Adventure,2,5,Camping,Flight,Standard,23040,Summer
indore,kodaikanal,Adventure,8,7,Hotel,Car,Standard,37200,Summer
indore,kodaikanal,Cultural,2,6,Resort,Bus,Standard,24000,Winter
indore,kodaikanal,Cultural,9,8,Hotel,Bus,Premium,46368,Winter
indore,kodaikanal,Cultural,8,3,Hotel,Bus,Standard,22080,Winter
indore,kodaikanal,Cultural,7,4,Hotel,Bus,Luxury,45120,Winter
indore,kodaikanal,Cultural,5,8,Hotel,Flight,Premium,76608,Winter
indore,kodaikanal,Cultural,5,2,Hotel,Flight,Premium,44352,Winter
indore,kodaikanal,Cultural,4,8,Hotel,Flight,Standard,51840,Winter
indore,kodaikanal,Cultural,4,7,Resort,Bus,Premium,42000,Winter
indore,kodaikanal,Cultural,2,7,Resort,Car,Standard,33000,Winter
indore,kodaikanal,Cultural,4,4,Hotel,Bus,Premium,25536,Winter
indore,jaisalmer,Desert,7,8,Hotel,Car,Luxury,75600,Summer
indore,jaisalmer,Desert,5,4,Resort,Car,Luxury,61500,Summer
indore,jaisalmer,Desert,2,3,Resort,Bus,Luxury,33600,Summer
indore,jaisalmer,Desert,9,7,Hotel,Train,Standard,42900,Summer
indore,jaisalmer,Desert,10,6,Resort,Flight,Premium,107520,Summer
indore,jaisalmer,Desert,5,4,Hotel,Car,Luxury,49200,Summer
indore,jaisalmer,Desert,10,7,Hotel,Car,Luxury,81600,Summer
indore,jaisalmer,Desert,4,8,Resort,Flight,Premium,90720,Summer
indore,jaisalmer,Desert,4,2,Camping,Train,Luxury,26400,Summer
indore,jaisalmer,Cultural,4,8,Camping,Train,Standard,23760,Winter
indore,jaisalmer,Cultural,8,7,Hotel,Bus,Luxury,59520,Winter
indore,jaisalmer,Cultural,6,4,Camping,Flight,Premium,39424,Winter
indore,jaisalmer,Cultural,4,5,Hotel,Flight,Luxury,80640,Winter
indore,jaisalmer,Cultural,5,6,Hotel,Bus,Standard,23520,Winter
indore,jaisalmer,Cultural,7,4,Hotel,Car,Premium,39480,Winter
indore,jaisalmer,Cultural,9,2,Hotel,Train,Premium,41580,Winter
indore,jaisalmer,Cultural,5,7,Resort,Bus,Standard,31800,Winter
indore,jaisalmer,Cultural,6,3,Hotel,Train,Luxury,52800,Winter
indore,jaisalmer,Cultural,6,6,Camping,Car,Premium,29119,Winter
indore,jaisalmer,Historical,10,6,Hotel,Bus,Luxury,61440,Winter
indore,jaisalmer,Historical,8,6,Hotel,Flight,Premium,77952,Winter
indore,jaisalmer,Historical,6,3,Camping,Bus,Luxury,25600,Winter
indore,jaisalmer,Historical,9,3,Hotel,Car,Premium,41160,Winter
indore,jaisalmer,Historical,2,3,Resort,Car,Standard,21000,Winter
indore,jaisalmer,Historical,2,2,Resort,Car,Luxury,36000,Winter
indore,jaisalmer,Historical,2,3,Hotel,Car,Standard,16800,Winter
indore,jaisalmer,Historical,3,7,Resort,Train,Standard,38775,Winter
indore,jaisalmer,Historical,9,4,Hotel,Train,Luxury,69960,Winter
indore,jaisalmer,Historical,9,6,Resort,Flight,Standard,73200,Winter
indore,jaisalmer,Adventure,3,8,Hotel,Flight,Standard,48960,Summer
indore,jaisalmer,Adventure,6,6,Hotel,Train,Luxury,68640,Summer
indore,jaisalmer,Adventure,6,3,Hotel,Car,Premium,33600,Summer
indore,jaisalmer,Adventure,5,4,Hotel,Train,Luxury,54120,Summer
indore,jaisalmer,Adventure,9,4,Resort,Train,Standard,43725,Summer
indore,jaisalmer,Adventure,10,3,Camping,Bus,Luxury,33280,Summer
indore,jaisalmer,Adventure,4,6,Resort,Car,Premium,48300,Summer
indore,jaisalmer,Adventure,3,3,Hotel,Flight,Luxury,59520,Summer
indore,jaisalmer,Adventure,3,6,Camping,Train,Luxury,37840,Summer
indore,jaisalmer,Adventure,10,6,Hotel,Car,Premium,53760,Summer
indore,munnar,Hill Station,5,8,Hotel,Bus,Premium,38304,Summer
indore,munnar,Hill Station,3,4,Hotel,Flight,Standard,33600,Summer
indore,munnar,Hill Station,7,4,Hotel,Train,Standard,31020,Summer
indore,munnar,Hill Station,10,4,Resort,Flight,Luxury,134400,Summer
indore,munnar,Hill Station,8,3,Hotel,Flight,Standard,44160,Summer
indore,munnar,Hill Station,2,3,Hotel,Bus,Standard,13440,Summer
indore,munnar,Hill Station,10,3,Resort,Bus,Standard,31200,Summer
indore,munnar,Hill Station,9,2,Camping,Train,Luxury,39600,Summer
indore,munnar,Hill Station,6,3,Resort,Bus,Premium,33600,Summer
indore,munnar,Hill Station,6,2,Hotel,Bus,Premium,24192,Summer
indore,munnar,Mountain,7,4,Resort,Train,Luxury,77550,Summer
indore,munnar,Mountain,4,4,Hotel,Train,Luxury,50160,Summer
indore,munnar,Mountain,2,3,Hotel,Bus,Luxury,26880,Summer
indore,munnar,Mountain,5,2,Camping,Car,Luxury,26400,Summer
indore,munnar,Mountain,3,6,Camping,Train,Luxury,37840,Summer
indore,munnar,Mountain,6,7,Resort,Car,Premium,58799,Summer
indore,munnar,Mountain,3,4,Hotel,Bus,Luxury,33600,Summer
indore,munnar,Mountain,10,6,Resort,Bus,Premium,53760,Summer
indore,munnar,Mountain,5,5,Camping,Train,Luxury,39600,Summer
indore,munnar,Mountain,2,6,Hotel,Train,Luxury,52800,Summer
indore,munnar,Adventure,6,5,Hotel,Car,Luxury,57600,Summer
indore,munnar,Adventure,3,7,Resort,Bus,Standard,28200,Summer
indore,munnar,Adventure,6,8,Hotel,Car,Premium,50400,Summer
indore,munnar,Adventure,4,2,Camping,Train,Premium,18480,Summer
indore,munnar,Adventure,3,3,Hotel,Bus,Premium,20832,Summer
indore,munnar,Adventure,6,5,Resort,Bus,Luxury,57600,Summer
indore,munnar,Adventure,5,5,Resort,Car,Standard,33750,Summer
indore,munnar,Adventure,7,4,Hotel,Train,Luxury,62040,Summer
indore,munnar,Adventure,8,3,Resort,Train,Luxury,75900,Summer
indore,munnar,Adventure,10,2,Hotel,Train,Standard,31680,Summer
indore,munnar,Cultural,7,5,Hotel,Flight,Luxury,97920,Winter
indore,munnar,Cultural,3,6,Hotel,Car,Luxury,51600,Winter
indore,munnar,Cultural,9,4,Hotel,Bus,Standard,25440,Winter
indore,munnar,Cultural,5,6,Resort,Flight,Premium,82320,Winter
indore,munnar,Cultural,7,3,Camping,Train,Luxury,37840,Winter
indore,munnar,Cultural,3,7,Hotel,Train,Standard,31020,Winter
indore,munnar,Cultural,2,6,Hotel,Bus,Premium,26880,Winter
indore,munnar,Cultural,6,4,Hotel,Flight,Premium,59135,Winter
indore,munnar,Cultural,7,5,Resort,Train,Luxury,84150,Winter
indore,munnar,Cultural,4,4,Camping,Car,Premium,21280,Winter
indore,rishikesh,Adventure,8,8,Resort,Bus,Standard,39600,Summer
indore,rishikesh,Adventure,9,8,Resort,Bus,Premium,57959,Summer
indore,rishikesh,Adventure,6,8,Hotel,Bus,Premium,40320,Summer
indore,rishikesh,Adventure,5,5,Hotel,Car,Standard,27000,Summer
indore,rishikesh,Adventure,3,4,Resort,Flight,Standard,42000,Summer
indore,rishikesh,Adventure,2,5,Resort,Car,Luxury,54000,Summer
indore,rishikesh,Adventure,2,6,Resort,Train,Luxury,66000,Summer
indore,rishikesh,Adventure,5,8,Resort,Car,Premium,59849,Summer
indore,rishikesh,Adventure,4,8,Resort,Flight,Standard,64800,Summer
indore,rishikesh,Adventure,4,3,Resort,Car,Standard,25500,Summer
indore,rishikesh,Mountain,4,5,Camping,Train,Luxury,36960,Summer
indore,rishikesh,Mountain,7,5,Camping,Train,Premium,31415,Summer
indore,rishikesh,Mountain,6,7,Hotel,Train,Luxury,73920,Summer
indore,rishikesh,Mountain,5,5,Hotel,Flight,Premium,60479,Summer
indore,rishikesh,Mountain,5,4,Hotel,Bus,Standard,19680,Summer
indore,rishikesh,Mountain,8,2,Resort,Bus,Premium,35280,Summer
indore,rishikesh,Mountain,2,3,Hotel,Flight,Premium,37632,Summer
indore,rishikesh,Mountain,2,6,Hotel,Bus,Luxury,38400,Summer
indore,rishikesh,Mountain,5,4,Hotel,Flight,Premium,55104,Summer
indore,rishikesh,Mountain,9,8,Resort,Bus,Premium,57959,Summer
indore,rishikesh,Cultural,5,6,Hotel,Train,Premium,45276,Winter
indore,rishikesh,Cultural,4,8,Hotel,Car,Luxury,64800,Winter
indore,rishikesh,Cultural,7,4,Hotel,Bus,Luxury,45120,Winter
